Player,H_ymax,HR_ymax,R_ymax,RBI_ymax,BA_ymax,RAR,WAR,oWAR,WAR_best_7,WAR_7,oWAR_7,oWAR_best_7,RAR_best_7,RAR_max,AS,MVP,Rfield,OPS,ten,HOF
barnesk01,0,0,0,0,0,12,0.9,0.7000000000000001,0.9,0.8999999999999999,0.7000000000000001,0.7000000000000001,12,14,0,0,4,0.6886650691428287,0,0
barnhcl01,0,0,0,0,0,92,8.799999999999997,8.200000000000001,10.399999999999999,8.1,7.6,9.700000000000001,105,35,0,0,8,0.7612578732068713,0,0
barrebi02,0,0,0,0,0,57,5.7,7.1000000000000005,7.4,6.199999999999999,7.499999999999999,7.499999999999999,76,22,0,0,-16,0.737726944704997,0,0
barrebo01,0,0,0,0,0,-2,-0.20000000000000007,-0.09999999999999998,-0.20000000000000007,-0.20000000000000007,-0.09999999999999998,-0.09999999999999998,-2,4,0,0,-1,0.6415274788332626,0,0
barreji01,0,0,0,0,0,150,15.200000000000001,13.899999999999999,15.500000000000002,15.3,14.0,14.199999999999998,152,47,0,0,15,0.703875962465427,0,0
barrejo01,0,0,0,0,0,65,6.0,6.7,6.0,6.0,6.7,6.7,65,44,0,2,-4,0.7104907601344095,0,0
barrema02,0,0,0,0,0,98,9.2,9.7,10.1,10.0,10.3,10.499999999999998,105,29,0,1,-5,0.6740889969150229,1,0
barremi01,0,0,0,0,0,39,2.8,10.200000000000001,7.1000000000000005,5.8999999999999995,9.9,11.8,79,25,0,0,-71,0.735157075173215,1,0
barryja01,0,0,0,0,0,248,25.9,20.6,24.700000000000003,24.7,20.2,20.2,230,44,0,3,49,0.5885788759045598,1,0
barrysh01,0,0,0,0,0,40,3.5,8.0,5.5,5.0,8.0,8.8,57,15,0,0,-37,0.6322175736876241,1,0
bartedi01,0,0,0,0,0,399,40.49999999999999,37.1,29.700000000000006,28.0,21.4,22.7,294,64,4,5,40,0.7246846982165327,1,0
bartlja01,0,0,0,0,0,192,18.5,16.099999999999998,19.5,19.5,16.8,16.8,200,63,1,1,26,0.6884462440886416,0,0
bartobo01,0,0,0,0,0,18,1.8,-0.09999999999999995,3.0,2.0,0.5999999999999999,1.2000000000000002,28,15,0,0,14,0.5693098103270109,0,0
bartoda02,0,0,0,0,0,90,8.9,5.1000000000000005,9.3,9.3,5.6,5.6,93,53,0,0,35,0.714067000883255,0,0
basgamo01,0,0,0,0,0,-13,-1.6,-1.1,-1.6,-1.6,-1.1,-1.1,-13,0,0,0,-5,0.5534620771089631,0,0
basined01,0,0,0,0,0,-10,-1.1,0.2,-1.1,-1.1,0.2,0.2,-10,-1,0,0,-13,0.5930332626185806,0,0
bassech01,0,0,0,0,0,111,10.499999999999998,6.1,11.1,11.1,7.4,7.3999999999999995,118,32,0,0,64,0.5823223995210427,0,0
basske01,0,0,0,0,0,152,14.799999999999997,14.599999999999998,17.5,15.600000000000001,14.0,15.7,172,51,1,0,-4,0.7277217488473849,1,0
bassljo01,0,0,0,0,0,218,21.299999999999997,19.0,21.2,21.2,18.7,18.7,216,49,0,0,25,0.7600684339458412,0,0
bastich01,0,0,0,0,0,29,2.8,-0.10000000000000009,2.8,2.8,-0.10000000000000009,-0.10000000000000009,29,25,0,0,37,0.516115673646848,0,0
batchem01,0,0,0,0,0,18,1.5999999999999999,3.8,1.5999999999999999,1.5999999999999999,3.8,3.8,18,9,0,0,-18,0.6128058273662681,0,0
batemjo01,0,0,0,0,0,17,0.9999999999999998,4.000000000000001,4.699999999999998,2.0999999999999996,3.9999999999999996,6.2,47,21,0,0,-31,0.6140970458359316,1,0
batesja01,0,0,0,0,0,-21,-2.6,-1.0999999999999999,-2.6,-2.6,-1.0999999999999999,-1.0999999999999999,-21,-2,0,0,-14,0.6859484442750274,0,0
batesjo02,0,0,0,0,0,195,19.599999999999998,22.1,17.999999999999996,18.0,18.9,19.5,178,42,0,0,-16,0.7218510188797229,0,0
batesra01,0,0,0,0,0,13,1.2,1.5,1.2,1.2,1.5,1.5,13,13,0,0,-2,0.5737657508779177,0,0
batiski01,0,0,0,0,0,-40,-4.4,-2.0,-4.4,-4.4,-2.0,-2.0,-40,0,0,0,-23,0.5657827982382494,0,0
batisto01,0,0,0,0,0,146,13.8,11.100000000000001,15.500000000000002,15.2,11.4,11.900000000000002,162,43,2,0,30,0.7446679777748622,1,0
batteea01,0,0,0,0,1,199,18.900000000000002,19.0,18.700000000000003,18.299999999999997,18.6,18.599999999999998,191,42,4,2,12,0.7496374790853317,1,0
battijo01,0,0,0,0,0,36,3.4,2.3,3.4,3.4,2.3,2.3,36,38,0,0,13,0.6045763587479118,0,0
battsma01,0,0,0,0,0,22,1.8,3.400000000000001,2.1999999999999997,2.2,3.6,3.7,25,8,0,0,-15,0.7165384348790462,0,0
bauerha01,0,0,0,0,1,275,27.100000000000005,23.800000000000004,25.6,24.5,19.5,20.400000000000002,252,53,3,4,34,0.7771515330574135,1,0
baumapa01,0,0,0,0,0,33,3.3000000000000003,4.0,3.3000000000000003,3.3,4.0,4.0,33,18,0,0,-6,0.6699080576643027,0,0
baumhfr01,0,0,0,0,1,90,7.900000000000001,9.7,8.8,8.4,10.0,10.399999999999999,96,30,0,1,-10,0.7229246744784268,0,0
bautida01,0,0,0,0,0,5,-0.40000000000000013,-0.5999999999999998,3.0,2.5,1.6,2.0,34,8,0,0,7,0.7179918501615891,1,0
bayha01,0,0,0,0,0,102,10.700000000000003,10.100000000000001,10.700000000000003,10.7,10.1,10.100000000000001,102,34,0,0,9,0.6448809341305126,0,0
bayja01,0,0,0,0,1,262,24.799999999999997,27.799999999999997,24.6,23.3,26.0,26.299999999999997,257,59,3,3,-27,0.8336046463021274,1,0
baylodo01,0,0,1,1,0,288,28.400000000000002,35.00000000000001,21.7,16.7,22.2,24.399999999999995,211,38,1,3,-58,0.752199690231912,1,0
bealsto01,0,0,0,0,0,-5,-0.5,-0.4,-0.5,-0.5,-0.4,-0.4,-5,-5,0,0,-1,0.3223866790009251,0,0
beanbi01,0,0,0,0,0,-18,-2.1,-2.3000000000000003,-2.1,-2.1,-2.3000000000000003,-2.3000000000000003,-18,6,0,0,3,0.5678053533558778,0,0
beardol01,0,0,0,0,0,49,4.4,2.9,4.4,4.4,2.9,2.9,49,49,0,0,19,0.7092513676066129,0,0
beaucji01,0,0,0,0,0,-9,-1.3,0.0,-0.6,-0.6,0.2,0.3,-3,3,0,0,-13,0.6281349172313235,0,0
beaumgi01,2,0,2,0,3,291,30.2,32.3,26.299999999999997,23.1,24.9,27.300000000000004,252,46,0,0,-11,0.7456816591676507,1,0
beckcl01,0,0,0,0,0,11,1.1,-0.9,1.1,1.1,-0.9,-0.9,11,15,0,0,22,0.612914824968761,0,0
beckebe01,0,0,0,0,1,83,7.9,10.0,9.1,9.1,10.4,10.400000000000002,91,30,0,0,-13,0.7203916556470917,0,0
beckegl01,1,0,1,0,1,144,15.500000000000002,17.5,17.099999999999998,17.1,17.3,17.3,152,46,4,3,-28,0.6575798971963782,1,0
becker01,0,0,0,0,0,25,2.6,3.0,2.6,2.6,3.0,3.0,25,16,0,0,-5,0.6992514007531918,0,0
beckeri01,0,0,0,0,0,87,8.4,8.2,9.100000000000001,8.4,7.999999999999999,8.899999999999999,94,45,0,0,0,0.7244701838978814,0,0
beckfr02,0,1,0,0,0,8,0.2,0.40000000000000013,0.2,0.2,0.40000000000000013,0.40000000000000013,8,18,0,0,-2,0.6328745137370484,0,0
beckzi01,0,0,0,0,0,18,1.7,1.3,1.7,1.7,1.3,1.3,18,16,0,0,4,0.5752942616429694,0,0
becquju01,0,0,0,0,0,-17,-2.7,-3.1,-2.7,-2.7,-3.1,-3.1,-17,4,0,0,6,0.6246169949948666,0,0
beeched01,0,0,0,0,0,1,0.1,0.3,0.1,0.1,0.3,0.3,1,1,0,0,-2,0.6598822285973125,0,0
bejmaol01,0,0,0,0,0,9,0.9,1.7,0.9,0.9,1.7,1.7,9,10,0,0,-8,0.6845110147484561,0,0
belanma01,0,0,0,0,0,393,40.90000000000001,14.6,31.900000000000002,27.4,11.6,15.199999999999998,300,60,1,3,241,0.5680625033222328,1,0
belarwa01,0,0,0,0,0,7,0.4,1.1,0.4,0.4,1.1,1.1,7,4,0,0,-6,0.7439709595959596,0,0
bellbe01,2,0,0,0,1,36,3.1999999999999997,5.5,3.1999999999999997,3.2,5.5,5.5,36,27,1,2,-23,0.788166733483324,0,0
bellbu01,1,0,0,0,0,647,66.4,48.1,40.5,40.5,27.0,27.599999999999998,396,69,5,5,174,0.7436211890414158,1,0
bellda01,0,0,0,0,0,162,15.4,8.5,15.500000000000002,14.3,9.700000000000001,11.0,160,45,0,0,70,0.7086794136960407,1,0
bellde01,1,0,0,0,1,149,13.399999999999999,15.0,16.5,14.4,15.6,17.200000000000003,177,56,0,1,-17,0.7470717310413473,1,0
belleal01,1,2,1,5,2,423,40.1,46.300000000000004,36.1,35.1,40.3,40.699999999999996,383,75,5,6,-63,0.9289240685985176,1,0
bellge02,0,1,1,2,0,213,20.1,21.899999999999995,21.6,20.900000000000002,22.7,23.7,221,52,3,5,-13,0.7815512018472545,1,0
bellgu01,1,0,0,0,0,180,15.799999999999999,24.8,17.2,16.1,23.0,23.400000000000002,184,48,4,1,-67,0.7722323761447616,1,0
bellhma01,0,0,0,0,0,85,8.1,7.8999999999999995,9.1,7.6000000000000005,7.499999999999999,8.9,94,38,0,0,0,0.7286024312200499,1,0
bellira01,0,0,0,0,0,9,-0.20000000000000018,-3.9,3.5000000000000004,2.2,0.3,0.7999999999999999,38,9,0,0,37,0.5148075371126314,1,0
belliro01,0,0,0,0,0,226,20.7,18.7,19.5,15.2,14.0,16.3,208,46,1,0,25,0.7483927827248062,1,0
bellja01,0,0,1,0,0,389,37.099999999999994,38.2,31.599999999999994,27.0,23.5,28.500000000000004,321,61,2,3,-14,0.748373382110717,1,0
bellju01,0,0,0,0,0,7,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.5,0.5,7,8,0,0,-1,0.5789048675130787,0,0
bellke01,0,0,0,0,0,4,0.19999999999999998,0.5,0.19999999999999998,0.19999999999999998,0.5,0.5,4,6,0,0,-1,0.6154120512376313,0,0
bellle01,0,0,0,0,0,102,10.000000000000002,14.200000000000001,10.0,9.4,13.3,13.6,102,45,0,0,-38,0.7723168592070446,0,0
bemisha01,0,0,0,0,0,79,7.3999999999999995,10.4,8.6,8.6,10.6,10.6,86,28,0,0,-22,0.5982869309626809,0,0
benarma01,0,0,0,0,0,99,8.6,8.7,9.3,8.799999999999999,9.0,9.4,104,24,0,0,3,0.7350813895492321,0,0
benavfr01,0,0,0,0,0,-5,-0.7000000000000001,-0.29999999999999993,-0.7000000000000001,-0.7000000000000001,-0.29999999999999993,-0.29999999999999993,-5,8,0,0,-4,0.6180074640269823,0,0
benchjo01,0,3,1,4,0,713,75.3,65.69999999999999,47.2,45.4,38.199999999999996,40.300000000000004,450,78,14,10,75,0.8182234307415547,1,1
benedbr01,0,0,0,0,0,79,7.3999999999999995,3.2000000000000006,8.8,7.5,4.7,5.0,88,25,2,0,32,0.6115858812222396,1,0
bengobe01,0,0,0,0,0,1,0.20000000000000026,-1.6,1.6,1.2999999999999998,-0.10000000000000003,0.10000000000000009,16,9,0,1,17,0.6062406181015453,1,0
beniqju01,0,0,0,0,1,107,9.999999999999998,10.5,13.3,8.4,6.1000000000000005,9.700000000000001,133,30,0,1,-2,0.6956823641200953,1,0
benitya01,0,0,0,0,0,-2,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.0,-2,3,0,0,-3,0.708656786638438,0,0
benjami01,0,0,0,0,0,76,6.8,-1.0999999999999999,7.4,7.0,1.1,1.9,80,21,0,0,78,0.599070999367489,1,0
benjast01,0,0,0,0,0,-19,-2.5,-1.4,-2.5,-2.5,-1.4,-1.4,-19,1,0,0,-9,0.5727717814621119,0,0
bennech01,0,0,0,0,0,412,38.8,27.5,30.099999999999994,27.6,21.0,22.6,317,55,0,0,136,0.7251521843809792,1,0
bennega01,0,0,0,0,0,-22,-3.1000000000000005,-1.4,0.8,-0.29999999999999993,0.19999999999999996,0.7,13,7,0,0,-15,0.6224073199535269,1,0
bennehe01,0,0,0,0,0,-9,-0.8,-0.29999999999999993,-0.8,-0.8,-0.29999999999999993,-0.29999999999999993,-9,1,0,0,-5,0.6875306823760432,0,0
bennepu01,0,0,0,0,0,19,1.5999999999999999,2.6999999999999997,1.5999999999999999,1.5999999999999999,2.6999999999999997,2.6999999999999997,19,23,0,0,-7,0.5917480142772285,0,0
benzito01,0,0,0,0,0,-11,-2.6,-1.7,-0.09999999999999998,-2.1,-1.5,0.20000000000000007,9,12,0,0,-11,0.6833803834033614,0,0
berarjo01,0,0,0,0,0,-18,-2.5,3.5999999999999996,0.8999999999999999,0.7000000000000001,4.9,5.000000000000001,16,8,0,1,-57,0.6648525980728375,1,0
berbelo01,0,0,0,0,0,42,3.8999999999999995,2.3,3.8999999999999995,3.9,2.3,2.3,42,19,0,0,16,0.6853326583017483,0,0
bergaau01,0,0,0,0,0,33,3.1999999999999997,3.1,3.1999999999999997,3.1999999999999997,3.1,3.1,33,23,0,0,1,0.7900042444821731,0,0
bergda01,0,0,0,0,0,16,1.0999999999999999,2.8999999999999995,1.0999999999999999,1.1,2.9,2.8999999999999995,16,18,0,0,-17,0.6916609977324263,0,0
bergebi01,0,0,0,0,0,-46,-7.0,-15.0,-2.4,-3.5,-7.3,-6.6,-13,5,0,0,73,0.387888468705604,1,0
bergebo01,0,0,0,0,0,-27,-2.5,-2.3,-2.5,-2.5,-2.3,-2.3,-27,6,0,0,0,0.6164786273753695,0,0
bergema01,0,0,0,0,0,4,1.0,1.1,1.0,1.0,1.1,1.1,4,8,0,0,-1,0.6351962533709844,0,0
bergepe01,0,0,0,0,0,-24,-2.8,-1.6,-2.8,-2.8,-1.6,-1.6,-24,7,0,0,-11,0.6017111516944509,0,0
bergetu01,0,0,0,0,0,3,0.30000000000000004,2.1,0.30000000000000004,0.30000000000000004,2.1,2.1,3,11,0,0,-18,0.5975863182577683,0,0
bergewa01,1,1,0,0,0,419,42.599999999999994,41.0,36.3,36.3,34.6,34.6,358,64,6,3,20,0.8719313049031505,1,0
berghma01,0,0,0,0,0,-2,-0.39999999999999997,-0.4,-0.39999999999999997,-0.39999999999999997,-0.4,-0.4,-2,3,0,0,0,0.5039210046975362,0,0
bergmda01,0,0,0,0,0,74,6.999999999999998,5.5,7.699999999999999,5.0,4.300000000000001,7.000000000000001,78,21,0,0,8,0.7142168236424651,1,0
bergmo01,0,0,0,0,0,-53,-5.0,-4.8999999999999995,0.6999999999999997,-0.8,-1.9000000000000001,2.7755575615628914e-17,7,7,0,0,-1,0.5634780071215195,1,0
berkmla01,0,0,1,2,2,543,52.199999999999996,54.19999999999998,39.3,34.4,36.2,40.2,407,71,6,1,-16,0.9371549742943044,1,0
bernaro01,0,0,0,0,0,20,1.4000000000000001,0.2,1.4000000000000001,1.4000000000000001,0.2,0.2,20,10,0,0,11,0.6476994056278316,0,0
bernato01,0,0,0,0,0,136,13.2,18.0,14.7,12.7,17.2,18.799999999999997,148,36,0,0,-47,0.7192513616277875,1,0
bernhju01,0,0,0,0,0,-8,-1.1,-0.7,-1.1,-1.1,-0.7,-0.7,-8,-2,0,0,-3,0.5900235242109917,0,0
berrada01,0,0,0,0,0,59,5.3999999999999995,3.7,6.299999999999999,6.300000000000001,4.199999999999999,4.8999999999999995,66,30,0,0,13,0.6312032054208736,1,0
berrayo01,0,0,1,0,1,598,59.7,56.29999999999999,38.1,38.1,34.9,34.9,378,64,15,8,35,0.8252260665376979,1,1
berrera01,0,0,0,0,0,-33,-3.8,-5.099999999999999,-1.2,-2.1999999999999997,-3.6,-1.2999999999999998,-9,4,0,0,13,0.5067956149916777,1,0
berroan01,0,0,0,0,0,13,0.9999999999999998,5.300000000000001,3.5,2.1999999999999997,6.2,6.800000000000001,37,26,0,0,-45,0.6540665424096587,0,0
berroge01,0,0,0,0,0,77,7.400000000000001,8.6,9.1,8.2,9.5,10.2,93,27,0,0,-14,0.7961387511322366,1,0
berrych02,0,0,0,0,0,68,6.1,4.7,7.1,6.300000000000001,4.8999999999999995,5.0,77,20,0,0,17,0.6895835572754309,1,0
berrycl01,0,0,0,0,0,2,0.2,0.1,0.2,0.2,0.1,0.1,2,2,0,0,1,0.5430839002267573,0,0
berryda01,0,0,0,0,0,10,0.2,0.7999999999999999,2.5,1.2000000000000002,1.2,1.9999999999999998,28,15,0,0,-9,0.6549368173056329,1,0
berryke01,0,0,0,0,0,157,15.299999999999999,8.100000000000001,14.999999999999998,11.8,6.699999999999999,9.1,149,34,1,0,71,0.6424179487529987,1,0
berryne01,0,0,0,0,0,-17,-1.8000000000000003,-0.6,-1.8000000000000003,-1.7999999999999998,-0.6,-0.6,-17,3,0,0,-12,0.5934256288285054,0,0
berryse01,0,0,0,0,0,57,4.7,9.5,8.3,8.3,11.899999999999999,11.9,92,26,0,0,-47,0.7687452758940144,1,0
bertedi01,0,0,0,0,0,30,3.0,0.5,3.0,3.0,0.5,0.5,30,14,0,0,20,0.6137457738841992,0,0
bertore01,0,0,0,0,0,-4,-1.2000000000000002,0.39999999999999997,-0.19999999999999996,-0.5,0.7000000000000001,1.0,5,5,0,0,-12,0.62853732102785,0,0
beschbo01,0,0,0,0,0,207,21.2,21.099999999999998,17.900000000000002,17.9,17.8,18.0,176,37,0,1,5,0.6902056277056277,1,0
betanyu01,0,0,0,0,0,-14,-2.2999999999999994,6.3999999999999995,2.000000000000001,1.0999999999999999,7.8,8.1,24,20,0,0,-85,0.6712889897713308,0,0
betemwi01,0,0,0,0,1,33,2.7,8.799999999999999,4.200000000000001,2.7,8.3,9.8,47,15,0,0,-59,0.774474688353392,1,0
bettela01,0,0,0,0,0,9,0.9,1.3,0.9,0.9,1.3,1.3,9,11,0,0,-4,0.7458554512045733,0,0
betzebr01,0,0,0,0,0,19,1.3,0.6000000000000001,1.3,1.3,0.6000000000000001,0.6000000000000001,19,9,0,0,8,0.5629049207131692,0,0
bevacku01,0,0,0,0,0,-25,-4.0,0.0,1.8000000000000003,0.7999999999999999,1.8000000000000003,2.4000000000000004,24,12,0,0,-37,0.6310601665675835,1,0
biancbu01,0,0,0,0,0,-16,-1.7000000000000002,-0.5,-1.7000000000000002,-1.7000000000000002,-0.5,-0.5,-16,2,0,0,-11,0.5464340272577505,0,0
bicheda01,2,0,0,2,2,76,5.5,15.0,8.2,7.199999999999999,12.600000000000001,12.6,91,29,4,4,-89,0.8321579689703809,1,0
bierblo01,0,0,0,0,0,66,6.9,1.6,7.3,7.300000000000001,2.2,2.2,71,31,0,0,67,0.6318658344545267,0,0
bigbeca01,0,0,0,0,0,118,11.4,8.600000000000001,13.5,13.4,10.0,10.500000000000002,138,43,0,0,31,0.7002508091276134,1,0
bigbila01,0,0,0,0,0,29,2.6,3.6,2.6,2.6,3.6,3.6,29,22,0,0,-13,0.7244335538263398,0,0
biggicr01,1,0,3,0,0,686,65.5,76.39999999999996,41.8,41.7,41.6,42.099999999999994,436,97,7,5,-101,0.7728480777373838,1,1
biittla01,0,0,0,0,0,7,-1.0,-0.7999999999999998,2.7,0.7000000000000001,1.1,3.1,33,13,0,0,-3,0.6808031599099815,1,0
bilarda01,0,0,0,0,0,11,0.8000000000000004,-1.5,1.5,1.2000000000000002,-1.0999999999999999,-0.8999999999999999,17,14,0,0,19,0.5542900053144304,0,0
bilkost01,0,0,0,0,0,57,5.0,4.1000000000000005,5.300000000000001,5.0,4.1000000000000005,4.800000000000001,58,23,0,0,12,0.7798071901708347,1,0
billidi01,0,0,0,0,0,-5,-1.2,0.5999999999999999,-1.2,-1.2,0.6,0.5999999999999999,-5,8,0,0,-16,0.5807077398940694,0,0
billijo01,0,0,0,0,0,-13,-1.4999999999999998,-0.8,-0.7,-1.2,-0.7000000000000001,-5.551115123125783e-17,-6,1,0,0,-7,0.4992129173257529,0,0
binksge01,0,0,0,0,0,6,0.5,0.2999999999999998,0.5,0.5,0.2999999999999998,0.2999999999999998,6,25,0,1,3,0.6352858967813807,0,0
birmijo01,0,0,0,0,0,40,3.3000000000000003,2.3,4.3999999999999995,3.9000000000000004,2.8,3.4999999999999996,49,16,0,1,6,0.5923828670765352,0,0
bishoma01,0,0,0,0,0,388,37.300000000000004,32.5,29.2,27.5,24.1,25.099999999999998,306,64,0,1,50,0.7755033064397734,1,0
bissode01,0,0,0,0,0,93,9.299999999999999,11.8,9.299999999999999,9.299999999999999,11.8,11.8,93,45,0,1,-22,0.8497450853948605,0,0
blackle01,0,0,0,0,0,34,2.8,1.9,2.8,2.8,1.9,1.9,34,23,0,0,10,0.5294378017554026,0,0
blackti01,0,0,0,0,0,13,1.0,1.5,2.2,1.9,1.8,1.9999999999999998,24,28,0,0,-7,0.6270671993215347,0,0
bladera01,0,0,0,0,0,154,14.9,14.300000000000004,15.100000000000001,14.3,13.1,13.9,156,47,0,0,10,0.8314398618379797,1,0
blairbu01,0,0,0,0,0,9,0.8,1.3,0.8,0.8,1.3,1.3,9,9,0,0,-5,0.7121817865777539,0,0
blairfo01,0,0,0,0,0,-9,-0.7,-0.19999999999999996,-0.7,-0.7,-0.19999999999999996,-0.19999999999999996,-9,0,0,0,-2,0.6929255097794423,0,0
blairpa01,0,0,0,0,0,364,37.99999999999999,18.799999999999997,35.4,32.3,17.5,21.799999999999997,331,67,2,4,174,0.6784362889143216,1,0
blairwa01,0,0,0,0,0,-12,-1.6,-0.5,-1.6,-1.6,-0.5,-0.5,-12,1,0,0,-10,0.4789052436946857,0,0
blakeca01,0,0,0,0,0,255,24.799999999999994,22.2,22.199999999999996,21.5,19.6,20.0,228,47,0,0,27,0.764910036126531,1,0
blakeha01,0,0,0,0,0,2,0.7,0.09999999999999992,0.7,0.7,0.09999999999999992,0.09999999999999992,2,13,0,0,9,0.6345382458176192,0,0
blaloha01,0,0,0,0,0,139,13.700000000000001,13.200000000000001,13.900000000000002,13.9,13.3,13.3,141,65,2,1,4,0.788643829653564,0,0
blanche01,0,0,0,0,0,10,-0.19999999999999973,-2.6000000000000005,3.6999999999999997,2.1,1.5,1.7999999999999996,42,12,0,0,26,0.644008978031748,1,0
blancjo01,0,0,0,0,0,23,1.4999999999999996,3.8000000000000003,3.1,3.1000000000000005,4.7,4.700000000000001,36,27,0,0,-16,0.7555540102516298,0,0
blankky01,0,0,0,0,0,42,4.3,2.9,4.3,4.3,2.9,2.9,42,13,0,0,13,0.7198406162698578,0,0
blankla01,0,0,0,0,0,36,3.0999999999999996,6.0,4.7,2.6,6.0,6.199999999999999,48,20,0,0,-26,0.633981360328854,0,0
blankla02,0,0,0,0,0,69,6.9,4.4,6.9,6.9,4.4,4.4,69,35,0,0,24,0.6373947462259018,0,0
blasido01,0,0,0,0,0,200,18.400000000000002,16.6,17.700000000000003,15.899999999999999,14.399999999999999,16.1,185,55,1,1,30,0.6505635333409818,1,0
blatnjo01,0,0,0,0,0,3,0.3,0.6000000000000001,0.3,0.3,0.6000000000000001,0.6000000000000001,3,6,0,0,-3,0.698352654057352,0,0
blattbu01,0,0,0,0,0,45,4.4,4.8,4.4,4.4,4.8,4.8,45,31,0,0,-4,0.7184263404898047,0,0
blausje01,0,0,0,0,0,221,20.999999999999996,27.9,18.3,17.9,20.8,23.8,189,57,2,2,-66,0.7417702957201799,1,0
blaylma01,0,0,0,0,0,14,0.9,0.8,0.9,0.9,0.8,0.8,14,11,0,0,5,0.6709944509462052,0,0
blefacu01,0,0,0,0,0,116,11.000000000000002,13.799999999999999,12.400000000000002,10.700000000000001,13.3,13.7,128,35,0,0,-21,0.7334011989593937,0,0
blissja01,0,0,0,0,0,-5,-1.0,2.2,-1.0,-1.0,2.2,2.2,-5,2,0,0,-25,0.5682739492212503,0,0
blockbr01,0,0,0,0,0,17,1.6,1.5,1.6,1.6,1.5,1.5,17,9,0,0,1,0.5863372341334245,0,0
blombro01,0,0,0,0,0,90,9.4,10.4,9.4,9.4,10.4,10.4,90,25,0,0,-6,0.8323546937363511,0,0
blongjo01,0,0,0,0,0,4,0.09999999999999998,-0.3,0.09999999999999998,0.09999999999999998,-0.3,-0.3,4,6,0,0,6,0.5219627916468268,0,0
bloodji01,0,0,0,0,0,14,0.7999999999999998,1.1,3.0,2.0,1.6,2.4000000000000004,35,9,0,0,-5,0.6420362079218414,1,0
bloomwi01,0,0,0,0,0,21,1.6,5.1000000000000005,5.1,3.3,3.4,5.000000000000001,52,12,0,0,-34,0.6515868502620746,1,0
blowemi01,0,0,0,0,0,49,4.4,7.1,5.9,5.9,7.8,8.1,63,32,0,0,-26,0.7426731768409294,1,0
bluegos01,0,0,0,0,0,290,27.899999999999995,20.999999999999996,19.8,18.6,14.000000000000002,15.000000000000002,203,42,3,2,73,0.6873143849865666,1,0
bluelu01,0,0,1,0,0,375,36.7,33.1,28.400000000000002,23.5,20.5,25.700000000000003,291,56,0,4,36,0.7866863879370228,1,0
blumge01,0,0,0,0,0,47,3.3000000000000007,2.7000000000000006,5.5,3.7,1.5999999999999999,4.199999999999999,64,20,0,0,8,0.687712718687757,1,0
bocachi01,0,0,0,0,0,4,0.19999999999999996,-0.4,0.5999999999999999,0.1999999999999999,-0.39999999999999997,5.551115123125783e-17,8,7,0,0,7,0.6231814240292899,0,0
boccajo01,0,0,0,0,0,5,-0.5,-2.3,1.7999999999999998,0.6999999999999998,-0.4,0.5999999999999999,23,14,0,0,16,0.5803317416697076,1,0
bochtbr01,0,0,0,0,1,203,19.4,21.700000000000003,15.899999999999999,13.1,14.8,17.200000000000003,162,38,1,0,-19,0.7541397078217973,1,0
bochybr01,0,0,0,0,0,24,2.3999999999999995,3.0,3.4000000000000004,2.5,2.8,3.5,32,12,0,0,-7,0.683780548628429,0,0
bockmed01,0,0,0,0,0,7,0.5,0.0,0.5,0.5,0.0,0.0,7,6,0,0,5,0.6454490657022303,0,0
bodiepi01,0,0,0,0,0,141,14.799999999999999,15.7,15.799999999999997,14.7,14.8,16.299999999999997,150,35,0,0,-9,0.7123442822630206,0,0
boeckto01,0,0,0,0,0,92,9.2,14.299999999999999,9.2,9.2,14.299999999999999,14.299999999999999,92,34,0,0,-47,0.7085780485265021,0,0
boescbr01,0,0,0,0,0,11,0.7,1.8000000000000003,0.7,0.7,1.8000000000000003,1.8000000000000003,11,25,0,0,-9,0.6956614881816834,0,0
bogarti01,0,0,0,0,0,25,1.7000000000000002,-0.6000000000000001,4.0,2.6999999999999997,0.2999999999999999,1.9000000000000001,46,25,0,0,26,0.6206995435184767,0,0
boggswa01,7,0,3,0,9,924,91.40000000000002,81.69999999999999,56.3,56.2,50.1,50.099999999999994,564,92,12,8,104,0.8581468463622453,1,1
bogusbr01,0,0,0,0,0,23,2.2,0.8999999999999999,2.2,2.2,0.8999999999999999,0.8999999999999999,23,18,0,0,11,0.6738370110105085,0,0
bohnesa01,0,0,0,0,0,74,7.500000000000001,4.000000000000001,7.500000000000001,7.5,4.0,4.000000000000001,74,32,0,0,36,0.6661643167235904,0,0
boiscbr01,0,0,0,0,0,16,1.1,2.0,1.1,1.1,2.0,2.0,16,13,0,0,-10,0.6801433794353473,0,0
bokenbo01,0,0,0,0,0,-15,-1.5,-0.4,-1.5,-1.5,-0.4,-0.4,-15,5,0,0,-12,0.6209559655749419,0,0
boleyjo01,0,0,0,0,0,35,3.7,4.1000000000000005,3.7,3.7,4.1000000000000005,4.1000000000000005,35,22,0,0,-5,0.6612552296511298,0,0
bolgeji01,0,0,0,0,0,-11,-1.3,-2.1,-1.3,-1.3,-2.1,-2.1,-11,0,0,0,10,0.563659653165171,0,0
bollifr01,0,0,0,0,0,180,16.8,15.7,19.2,17.8,14.099999999999998,14.799999999999999,193,43,2,2,12,0.6707998240896217,1,0
