,Player,Player_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
147,vaughar01,Arky Vaughan,0.035,0.415,0.42,0.42,0.48,0.5,0.625,0.64,0.64,0.64,0.645,0.65,0.655,0.655,,,,,,,,,,,
148,wagneho01,Honus Wagner,0.0,0.14,0.425,0.42,0.415,0.44,0.525,0.63,0.67,0.68,0.68,0.675,0.685,0.685,0.675,0.665,0.65,0.65,0.65,0.65,0.65,,,,
149,walkela01,Larry Walker,0.0,0.0,0.125,0.39,0.435,0.425,0.43,0.43,0.44,0.485,0.51,0.51,0.5,0.485,0.47,0.47,0.47,,,,,,,,
150,wallabo01,Bobby Wallace,0.0,0.0,0.0,0.06,0.26,0.43,0.43,0.445,0.435,0.435,0.435,0.46,0.5,0.5,0.51,0.51,0.52,0.505,0.505,0.505,0.505,0.595,0.59,0.59,0.59
151,wanerll01,Lloyd Waner,0.0,0.14,0.24,0.31,0.405,0.395,0.395,0.395,0.41,0.41,0.415,0.415,0.415,0.415,0.405,0.405,,,,,,,,,
152,wanerpa01,Paul Waner,0.19,0.405,0.415,0.43,0.42,0.455,0.5,0.485,0.515,0.515,0.52,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,,,,,,
153,wardjo01,John Ward,0.0,0.0,0.0,0.025,0.035,0.125,0.12,0.215,0.38,0.445,0.44,0.44,0.43,0.43,0.44,0.44,,,,,,,,,
154,wheatza01,Zack Wheat,0.0,0.015,0.135,0.225,0.415,0.43,0.425,0.44,0.435,0.435,0.435,0.435,0.435,0.44,0.44,0.46,0.485,0.49,0.49,,,,,,
155,whitede01,Deacon White,0.035,0.18,0.28,0.395,0.39,0.39,0.39,0.39,0.43,0.43,0.43,0.43,0.43,0.43,,,,,,,,,,,
156,willibi01,Billy Williams,0.0,0.0,0.0,0.14,0.42,0.4,0.425,0.45,0.5,0.565,0.525,0.54,0.505,0.52,0.515,0.515,0.51,0.51,,,,,,,
157,willite01,Ted Williams,0.215,0.425,0.425,0.545,0.585,0.69,0.67,0.68,0.675,0.675,0.66,0.68,0.66,0.665,0.655,0.66,0.655,0.655,0.65,,,,,,
158,wilsoha01,Hack Wilson,0.0,0.0,0.0,0.21,0.405,0.405,0.42,0.48,0.48,0.465,0.465,0.465,,,,,,,,,,,,,
159,winfida01,Dave Winfield,0.0,0.0,0.12,0.41,0.405,0.39,0.42,0.425,0.44,0.465,0.46,0.47,0.465,0.485,0.47,0.475,0.485,0.485,0.49,0.56,0.56,0.57,,,
160,yastrca01,Carl Yastrzemski,0.0,0.11,0.415,0.435,0.415,0.43,0.46,0.56,0.55,0.615,0.615,0.615,0.62,0.62,0.62,0.62,0.615,0.615,0.615,0.615,0.615,0.645,0.645,,
161,youngro01,Ross Youngs,0.0,0.01,0.205,0.42,0.415,0.425,0.415,0.42,0.415,0.4,,,,,,,,,,,,,,,
162,yountro01,Robin Yount,0.0,0.0,0.02,0.205,0.4,0.4,0.395,0.41,0.485,0.475,0.495,0.5,0.53,0.51,0.515,0.545,0.545,0.545,0.545,0.545,,,,,
