Player.Name,Period.Name,Position.Name,Total.Player.Load,Player.Load.Per.Minute,Maximum.Heart.Rate,Minimum.Heart.Rate,Avg.Heart.Rate,Date
43,Group 1 28,M,6.07408,20.15736,199,181,191.33149,8/6/2019
52,Group 1 28,D,6.87835,22.82638,199,193,195.81215,8/6/2019
12,Group 1 29,D,4.72853,17.10137,189,0,179.24306,8/6/2019
89,Group 1 29,GK,4.62225,16.717,195,177,189.09036,8/6/2019
15,Group 1 29,D,6.38142,23.07929,199,180,192.54217,8/6/2019
35,Group 1 29,F,5.87859,21.26074,0,0,0,8/6/2019
62,Group 1 29,F,6.48125,23.44034,185,185,185,8/6/2019
10,Group 1 29,D,5.71613,20.67317,174,0,156.24691,8/6/2019
97,Group 1 29,F,4.6569,16.8423,0,0,0,8/6/2019
34,Group 1 29,M,5.94738,21.50949,193,187,190.16265,8/6/2019
43,Group 1 29,M,6.17611,22.33674,199,180,189.05988,8/6/2019
52,Group 1 29,D,6.85063,24.77626,199,196,197.12048,8/6/2019
12,Group 1 30,D,5.49519,18.94894,175,0,166.36025,8/6/2019
89,Group 1 30,GK,4.50717,15.54198,193,182,188.86782,8/6/2019
15,Group 1 30,D,6.34236,21.87021,216,189,201.73563,8/6/2019
35,Group 1 30,F,5.94281,20.49245,0,0,0,8/6/2019
62,Group 1 30,F,6.88665,23.74707,185,185,185,8/6/2019
10,Group 1 30,D,5.65656,19.50537,199,165,187.44828,8/6/2019
97,Group 1 30,F,4.68975,16.17154,0,0,0,8/6/2019
34,Group 1 30,M,6.22835,21.47707,193,187,189.54598,8/6/2019
43,Group 1 30,M,6.26074,21.58874,199,0,191.49123,8/6/2019
52,Group 1 30,D,5.52518,19.05236,199,193,195.71264,8/6/2019
12,Group 1 31,D,5.46149,21.91903,178,0,169.51111,8/6/2019
15,Group 1 31,D,6.05829,24.31423,214,191,202.97315,8/6/2019
35,Group 1 31,F,5.82831,23.39121,0,0,0,8/6/2019
62,Group 1 31,F,6.48163,26.01321,185,185,185,8/6/2019
10,Group 1 31,D,5.5694,22.35212,185,145,163.84564,8/6/2019
97,Group 1 31,F,4.63799,18.61401,0,0,0,8/6/2019
34,Group 1 31,M,6.04293,24.25257,192,185,189.10067,8/6/2019
43,Group 1 31,M,5.95121,23.88447,195,184,190.46309,8/6/2019
52,Group 1 31,D,6.48116,26.01136,195,193,194.2349,8/6/2019
12,Group 1 32,D,5.79622,20.31384,184,0,176.87097,8/6/2019
15,Group 1 32,D,6.05653,21.22615,202,187,197.07558,8/6/2019
35,Group 1 32,F,6.1635,21.60106,0,0,0,8/6/2019
62,Group 1 32,F,6.4424,22.57852,185,185,185,8/6/2019
10,Group 1 32,D,6.01519,21.08129,183,0,164.7044,8/6/2019
97,Group 1 32,F,4.69438,16.45228,0,0,0,8/6/2019
34,Group 1 32,M,6.09617,21.3651,192,190,191.36047,8/6/2019
43,Group 1 32,M,6.24648,21.89188,205,183,191.64118,8/6/2019
52,Group 1 32,D,7.19138,25.20344,200,193,196.77907,8/6/2019
12,Group 1 33,D,5.56027,19.21752,184,157,166.74138,8/6/2019
15,Group 1 33,D,5.97965,20.667,199,181,193.90805,8/6/2019
35,Group 1 33,F,6.00126,20.74168,0,0,0,8/6/2019
62,Group 1 33,F,6.20442,21.44384,185,185,185,8/6/2019
10,Group 1 33,D,4.73517,16.36578,179,0,171.73228,8/6/2019
97,Group 1 33,F,4.49009,15.51873,0,0,0,8/6/2019
34,Group 1 33,M,6.23086,21.53522,193,184,190.77011,8/6/2019
43,Group 1 33,M,5.8891,20.35402,195,0,182.65497,8/6/2019
52,Group 1 33,D,6.65978,23.01766,200,196,196.60345,8/6/2019
12,Group 1 34,D,5.62917,19.46687,195,0,179.40351,8/6/2019
15,Group 1 34,D,6.4097,22.1661,216,186,203.09195,8/6/2019
35,Group 1 34,F,4.82374,16.68152,0,0,0,8/6/2019
62,Group 1 34,F,6.3646,22.01016,185,185,185,8/6/2019
10,Group 1 34,D,4.79935,16.59717,183,0,168.23353,8/6/2019
97,Group 1 34,F,5.03462,17.4108,0,0,0,8/6/2019
34,Group 1 34,M,6.0634,20.96854,193,187,189.35838,8/6/2019
43,Group 1 34,M,4.53347,15.67771,195,193,194.52299,8/6/2019
15,Group 1 35,D,5.35053,18.9623,205,183,193.81065,8/6/2019
35,Group 1 35,F,6.30016,22.32778,0,0,0,8/6/2019
62,Group 1 35,F,6.39737,22.67232,185,185,185,8/6/2019
97,Group 1 35,F,5.07989,18.00315,0,0,0,8/6/2019
34,Group 1 35,M,6.2141,22.02279,192,190,190.85882,8/6/2019
43,Group 1 35,M,6.45694,22.88342,195,0,189.53254,8/6/2019
15,Group 1 36,D,6.41361,21.88946,200,191,195.0625,8/6/2019
35,Group 1 36,F,6.69807,22.86029,0,0,0,8/6/2019
62,Group 1 36,F,6.60926,22.55721,185,185,185,8/6/2019
97,Group 1 36,F,5.01234,17.10697,0,0,0,8/6/2019
34,Group 1 36,M,6.3732,21.75153,192,187,189.83429,8/6/2019
43,Group 1 36,M,6.73793,22.99636,195,178,185.92045,8/6/2019
15,Group 1 37,D,6.86045,25.29975,213,195,203.24691,8/6/2019
35,Group 1 37,F,5.1465,18.97909,0,0,0,8/6/2019
62,Group 1 37,F,4.99378,18.41592,185,185,185,8/6/2019
97,Group 1 37,F,3.52367,12.99448,0,0,0,8/6/2019
34,Group 1 37,M,6.06033,22.34909,192,190,190.91358,8/6/2019
43,Group 1 37,M,3.34947,12.35208,199,189,196.29448,8/6/2019
97,Group 1 38,F,5.24326,18.7706,0,0,0,8/6/2019
97,Group 1 39,F,4.44079,23.47556,0,0,0,8/6/2019
63,Group 2 Warm Up,F,24.45152,9.63164,183,126,170.55548,8/6/2019
44,Group 2 Warm Up,D,32.14797,12.66333,194,139,170.72751,8/6/2019
95,Group 2 Warm Up,F,31.48117,12.40067,191,112,158.61326,8/6/2019
39,Group 2 Warm Up,D,30.98456,12.20505,0,0,0,8/6/2019
49,Group 2 Warm Up,F,24.17897,9.52428,196,0,177,8/6/2019
66,Group 2 Warm Up,M,25.67125,10.1121,187,0,166.5639,8/6/2019
86,Group 2 Warm Up,M,30.55324,12.03515,193,146,179.49869,8/6/2019
98,Group 2 Warm Up,GK,25.6794,10.11531,189,150,175.38608,8/6/2019
4,Group 2 Warm Up,M,27.90122,10.9905,195,139,165.76756,8/6/2019
100,Group 2 Warm Up,D,31.32348,12.33856,184,117,149.28037,8/6/2019
71,Group 2 Warm Up,GK,22.61204,8.90705,180,130,167.7413,8/6/2019
21,Group 2 Warm Up,D,32.44931,12.78203,203,153,174.70441,8/6/2019
63,Group 2 1,F,4.19281,11.70087,168,140,157.73611,8/6/2019
44,Group 2 1,D,4.80016,13.39579,186,150,169.16667,8/6/2019
95,Group 2 1,F,5.0487,14.08941,169,123,146.64186,8/6/2019
39,Group 2 1,D,4.54706,12.68946,0,0,0,8/6/2019
49,Group 2 1,F,3.50934,9.7935,178,159,166.33023,8/6/2019
66,Group 2 1,M,3.79555,10.59223,188,131,163.84722,8/6/2019
86,Group 2 1,M,4.50269,12.56564,171,153,162.28837,8/6/2019
98,Group 2 1,GK,4.29504,11.98617,178,155,167.49302,8/6/2019
4,Group 2 1,M,5.01116,13.98463,180,127,161.77103,8/6/2019
100,Group 2 1,D,5.4476,15.20261,181,160,169.81019,8/6/2019
71,Group 2 1,GK,3.7282,10.40429,160,132,152.31944,8/6/2019
21,Group 2 1,D,4.28917,11.96977,192,155,173.96714,8/6/2019
63,Group 2 2,F,4.13875,12.56069,180,170,173.27778,8/6/2019
44,Group 2 2,D,4.7768,14.49711,192,166,177.13198,8/6/2019
95,Group 2 2,F,4.84097,14.69187,186,141,167.49746,8/6/2019
39,Group 2 2,D,4.60716,13.98228,0,0,0,8/6/2019
49,Group 2 2,F,3.58383,10.87658,190,176,181.3198,8/6/2019
66,Group 2 2,M,3.96612,12.03679,176,155,162.14141,8/6/2019
86,Group 2 2,M,4.33712,13.16274,172,169,171.08163,8/6/2019
98,Group 2 2,GK,4.51979,13.7171,180,175,177.72589,8/6/2019
4,Group 2 2,M,4.93505,14.9774,172,164,167.02538,8/6/2019
100,Group 2 2,D,4.95768,15.04607,180,171,173.68687,8/6/2019
71,Group 2 2,GK,3.87468,11.75927,168,160,164.23858,8/6/2019
21,Group 2 2,D,4.67098,14.17596,191,163,178.39086,8/6/2019
63,Group 2 3,F,4.24478,14.95519,183,180,180.2924,8/6/2019
44,Group 2 3,D,5.16528,18.19829,199,170,181.81176,8/6/2019
95,Group 2 3,F,5.21454,18.37183,186,150,166.85294,8/6/2019
39,Group 2 3,D,4.59275,16.18113,0,0,0,8/6/2019
49,Group 2 3,F,3.86221,13.60731,189,186,187.90588,8/6/2019
66,Group 2 3,M,4.14165,14.59183,195,168,182.30178,8/6/2019
86,Group 2 3,M,4.85806,17.11589,183,171,176.10588,8/6/2019
98,Group 2 3,GK,4.7936,16.88879,186,179,181.79412,8/6/2019
4,Group 2 3,M,5.42883,19.12681,183,171,175.34706,8/6/2019
100,Group 2 3,D,4.89338,17.24032,175,168,173.93567,8/6/2019
71,Group 2 3,GK,3.7899,13.35255,178,168,172.19883,8/6/2019
21,Group 2 3,D,4.65754,16.40943,199,166,182.6,8/6/2019
63,Group 2 4,F,4.14797,13.81889,186,181,182.74444,8/6/2019
44,Group 2 4,D,5.12621,17.07787,196,176,184.21111,8/6/2019
95,Group 2 4,F,5.25208,17.4972,188,156,173.8,8/6/2019
39,Group 2 4,D,4.6684,15.5527,0,0,0,8/6/2019
49,Group 2 4,F,4.12859,13.75431,192,184,189.23333,8/6/2019
66,Group 2 4,M,4.21248,14.03379,202,176,187.08333,8/6/2019
86,Group 2 4,M,4.74136,15.79575,193,186,188.07222,8/6/2019
98,Group 2 4,GK,4.75948,15.85614,190,184,185.32222,8/6/2019
4,Group 2 4,M,5.18973,17.28948,183,179,180.13889,8/6/2019
100,Group 2 4,D,5.19173,17.29616,175,169,173.26667,8/6/2019
71,Group 2 4,GK,3.92469,13.07504,183,174,178.69444,8/6/2019
21,Group 2 4,D,4.66691,15.54774,195,175,185.85,8/6/2019
63,Group 2 5,F,4.24276,12.38161,186,182,184.90291,8/6/2019
44,Group 2 5,D,5.51939,16.10716,209,180,190.84951,8/6/2019
95,Group 2 5,F,5.22741,15.25509,198,160,175.3835,8/6/2019
39,Group 2 5,D,4.84208,14.1306,0,0,0,8/6/2019
49,Group 2 5,F,4.19068,12.22962,195,187,192.42927,8/6/2019
66,Group 2 5,M,4.30704,12.56918,198,0,188.90148,8/6/2019
86,Group 2 5,M,4.91736,14.35028,195,190,192.74146,8/6/2019
98,Group 2 5,GK,4.89802,14.29384,189,184,187.52913,8/6/2019
4,Group 2 5,M,5.20943,15.20261,186,173,181.43204,8/6/2019
100,Group 2 5,D,5.35136,15.61681,180,178,178.4466,8/6/2019
71,Group 2 5,GK,3.8828,11.33114,186,181,183.46117,8/6/2019
21,Group 2 5,D,4.8803,14.24211,195,172,184.55825,8/6/2019
63,Group 2 6,F,4.31567,15.37649,196,185,188.52381,8/6/2019
44,Group 2 6,D,5.17509,18.43855,186,178,183.36686,8/6/2019
95,Group 2 6,F,5.13713,18.30331,197,162,179.17857,8/6/2019
39,Group 2 6,D,4.63113,16.50046,0,0,0,8/6/2019
49,Group 2 6,F,4.19477,14.94575,195,189,193.60714,8/6/2019
66,Group 2 6,M,4.33412,15.44222,188,172,181.64286,8/6/2019
86,Group 2 6,M,4.95049,17.63831,195,192,193.77381,8/6/2019
98,Group 2 6,GK,4.75132,16.9287,189,187,188.00595,8/6/2019
4,Group 2 6,M,5.14712,18.33892,186,175,183.72189,8/6/2019
100,Group 2 6,D,5.17586,18.44131,183,179,180.40476,8/6/2019
71,Group 2 6,GK,3.94498,14.05576,186,184,184.66667,8/6/2019
21,Group 2 6,D,4.72896,16.84904,192,173,182.96429,8/6/2019
63,Group 2 7,F,4.38192,13.29871,189,187,188.32995,8/6/2019
44,Group 2 7,D,5.29744,16.07721,203,184,189.0203,8/6/2019
95,Group 2 7,F,5.19171,15.75632,199,164,182.21827,8/6/2019
39,Group 2 7,D,4.81123,14.60162,0,0,0,8/6/2019
49,Group 2 7,F,4.13459,12.54807,195,187,193.93434,8/6/2019
66,Group 2 7,M,4.37326,13.27242,195,0,187.18782,8/6/2019
86,Group 2 7,M,5.30217,16.09155,195,193,194.25888,8/6/2019
98,Group 2 7,GK,4.76949,14.47492,189,182,186.93401,8/6/2019
4,Group 2 7,M,5.16357,15.67091,189,183,185.30964,8/6/2019
100,Group 2 7,D,5.09023,15.44833,183,179,181.14141,8/6/2019
71,Group 2 7,GK,3.93259,11.93503,186,183,184.45685,8/6/2019
21,Group 2 7,D,4.85917,14.74712,199,178,185.82234,8/6/2019
63,Group 2 8,F,4.55723,15.34422,192,183,188.5,8/6/2019
44,Group 2 8,D,5.35914,18.04423,202,182,189.67978,8/6/2019
95,Group 2 8,F,5.34245,17.98804,201,165,184.99438,8/6/2019
39,Group 2 8,D,4.8019,16.16801,0,0,0,8/6/2019
49,Group 2 8,F,4.11003,13.8385,199,192,195.71348,8/6/2019
66,Group 2 8,M,4.39521,14.79869,189,181,184.50562,8/6/2019
86,Group 2 8,M,5.06383,17.04993,199,196,197.29775,8/6/2019
98,Group 2 8,GK,4.97112,16.73776,196,169,184.8427,8/6/2019
4,Group 2 8,M,5.17235,17.41532,189,176,185.55618,8/6/2019
100,Group 2 8,D,5.3976,18.17375,186,181,183.84831,8/6/2019
71,Group 2 8,GK,3.90267,13.14031,189,183,186.14607,8/6/2019
21,Group 2 8,D,4.80348,16.17333,197,177,187.73034,8/6/2019
63,Group 2 9,F,4.40489,13.88824,193,189,190.8,8/6/2019
44,Group 2 9,D,5.21922,16.45576,189,184,186.62632,8/6/2019
95,Group 2 9,F,5.23856,16.51674,202,166,182.26842,8/6/2019
39,Group 2 9,D,4.86134,15.3274,0,0,0,8/6/2019
49,Group 2 9,F,4.16615,13.13553,202,193,197.88947,8/6/2019
66,Group 2 9,M,4.35192,13.72125,191,0,176.91398,8/6/2019
86,Group 2 9,M,5.06296,15.96308,199,193,195.12632,8/6/2019
98,Group 2 9,GK,4.94765,15.59954,202,190,192.69474,8/6/2019
4,Group 2 9,M,5.35323,16.87829,192,169,185.3,8/6/2019
100,Group 2 9,D,5.316,16.76091,189,183,185.06316,8/6/2019
71,Group 2 9,GK,4.07117,12.83605,189,187,188.63684,8/6/2019
21,Group 2 9,D,4.99614,15.75241,196,0,183.71505,8/6/2019
63,Group 2 10,F,4.35941,14.40332,193,187,190.64835,8/6/2019
44,Group 2 10,D,5.35807,17.70287,189,184,186.77348,8/6/2019
95,Group 2 10,F,5.20133,17.185,191,167,178.00552,8/6/2019
39,Group 2 10,D,4.7036,15.54051,0,0,0,8/6/2019
49,Group 2 10,F,4.29108,14.17759,202,196,198.74725,8/6/2019
66,Group 2 10,M,4.45559,14.72111,186,171,180.34615,8/6/2019
86,Group 2 10,M,5.21648,17.23507,199,193,197.34254,8/6/2019
98,Group 2 10,GK,4.77498,15.77636,192,180,189.56354,8/6/2019
4,Group 2 10,M,5.25188,17.35202,193,180,189.41989,8/6/2019
100,Group 2 10,D,5.34262,17.65182,189,181,185.51099,8/6/2019
71,Group 2 10,GK,4.14217,13.68559,193,185,187.85083,8/6/2019
21,Group 2 10,D,5.16481,17.06436,201,182,191.19337,8/6/2019
63,Group 2 11,F,4.42422,14.31016,192,190,191.69892,8/6/2019
44,Group 2 11,D,5.37398,17.38214,193,187,189.63441,8/6/2019
95,Group 2 11,F,5.2221,16.89089,197,166,179.69355,8/6/2019
39,Group 2 11,D,5.0612,16.37044,0,0,0,8/6/2019
49,Group 2 11,F,4.14004,13.39097,202,193,197.51075,8/6/2019
66,Group 2 11,M,4.54905,14.7139,199,175,189.41935,8/6/2019
86,Group 2 11,M,5.0294,16.26759,202,196,198.22581,8/6/2019
98,Group 2 11,GK,4.88748,15.80855,192,187,191.31892,8/6/2019
4,Group 2 11,M,5.35873,17.33283,195,186,189.72581,8/6/2019
100,Group 2 11,D,5.32517,17.22427,189,184,186.20968,8/6/2019
71,Group 2 11,GK,4.38468,14.18226,193,187,189.91935,8/6/2019
21,Group 2 11,D,5.17181,16.72824,203,175,187.82258,8/6/2019
63,Group 2 12,F,4.54862,15.19583,195,193,194.07222,8/6/2019
44,Group 2 12,D,5.42344,18.11841,195,188,191.09444,8/6/2019
95,Group 2 12,F,5.39425,18.02088,186,169,176.15,8/6/2019
39,Group 2 12,D,4.87452,16.28458,0,0,0,8/6/2019
49,Group 2 12,F,4.39769,14.69162,202,197,200.67778,8/6/2019
66,Group 2 12,M,4.79333,16.01335,195,184,189.61667,8/6/2019
86,Group 2 12,M,5.24829,17.53327,200,193,198.82778,8/6/2019
98,Group 2 12,GK,3.88957,12.99412,193,189,190.9,8/6/2019
4,Group 2 12,M,5.67535,18.95998,195,189,191.58889,8/6/2019
100,Group 2 12,D,5.40874,18.0693,190,186,187.54444,8/6/2019
71,Group 2 12,GK,4.29484,14.34802,195,190,191.38333,8/6/2019
21,Group 2 12,D,5.53855,18.50295,214,189,198.89444,8/6/2019
63,Group 2 13,F,4.50584,15.05291,195,190,194.00559,8/6/2019
44,Group 2 13,D,5.47756,18.29921,193,180,190.02793,8/6/2019
95,Group 2 13,F,5.32301,17.78289,192,166,176.15084,8/6/2019
39,Group 2 13,D,5.03807,16.83098,0,0,0,8/6/2019
49,Group 2 13,F,4.21687,14.08754,202,190,197.30726,8/6/2019
66,Group 2 13,M,4.68543,15.65288,195,183,186.8324,8/6/2019
86,Group 2 13,M,4.93008,16.47021,202,200,201.38333,8/6/2019
98,Group 2 13,GK,5.12752,17.12979,194,178,188.27778,8/6/2019
4,Group 2 13,M,5.42197,18.11349,199,190,194.29609,8/6/2019
100,Group 2 13,D,5.43967,18.17263,192,190,190.49162,8/6/2019
71,Group 2 13,GK,4.28396,14.31167,195,189,191.71508,8/6/2019
21,Group 2 13,D,5.48485,18.32354,209,179,193.80447,8/6/2019
63,Group 2 14,F,4.44799,15.54334,199,195,195.93023,8/6/2019
44,Group 2 14,D,5.32364,18.60328,192,190,191.02907,8/6/2019
95,Group 2 14,F,5.28011,18.45117,197,169,181.15116,8/6/2019
39,Group 2 14,D,4.98126,17.40685,0,0,0,8/6/2019
49,Group 2 14,F,4.2206,14.74874,205,200,201.86047,8/6/2019
66,Group 2 14,M,4.72132,16.4985,195,186,189.87791,8/6/2019
86,Group 2 14,M,5.19875,18.16686,202,196,200.00581,8/6/2019
4,Group 2 14,M,5.35397,18.70926,195,190,193.2093,8/6/2019
100,Group 2 14,D,5.25378,18.35915,190,188,189.23837,8/6/2019
71,Group 2 14,GK,4.41576,15.43071,195,180,190.53488,8/6/2019
21,Group 2 14,D,5.17401,18.08041,200,180,190.52907,8/6/2019
63,Group 2 15,F,4.38756,16.27029,198,193,195.69136,8/6/2019
44,Group 2 15,D,5.42893,20.13199,193,184,190.98765,8/6/2019
95,Group 2 15,F,5.40608,20.04725,183,162,172.35802,8/6/2019
39,Group 2 15,D,5.00532,18.56112,0,0,0,8/6/2019
49,Group 2 15,F,4.23873,15.71841,202,193,200.10494,8/6/2019
66,Group 2 15,M,4.75607,17.63687,201,188,192.42593,8/6/2019
86,Group 2 15,M,5.26214,19.51348,202,198,200,8/6/2019
4,Group 2 15,M,5.1906,19.24822,199,187,194.80247,8/6/2019
100,Group 2 15,D,5.28731,19.60685,193,190,190.97531,8/6/2019
71,Group 2 15,GK,4.18592,15.52256,195,190,192.84049,8/6/2019
21,Group 2 15,D,5.39255,19.99708,202,184,192.83333,8/6/2019
63,Group 2 16,F,4.44685,16.09233,199,196,196.8,8/6/2019
44,Group 2 16,D,5.36808,19.42612,193,190,191.5,8/6/2019
95,Group 2 16,F,5.25659,19.02265,180,170,173.14458,8/6/2019
39,Group 2 16,D,5.15081,18.63983,0,0,0,8/6/2019
49,Group 2 16,F,4.44925,16.10104,206,180,196.19394,8/6/2019
66,Group 2 16,M,4.82185,17.44941,199,179,186.49697,8/6/2019
86,Group 2 16,M,5.0123,18.1386,202,191,198.53012,8/6/2019
4,Group 2 16,M,5.26505,19.05327,195,190,193.9759,8/6/2019
100,Group 2 16,D,5.38747,19.49628,193,189,191.63855,8/6/2019
71,Group 2 16,GK,4.23949,15.34195,195,190,193.29697,8/6/2019
21,Group 2 16,D,5.5326,20.02147,214,189,199.89091,8/6/2019
63,Group 2 17,F,4.45118,16.11775,202,196,198.22892,8/6/2019
44,Group 2 17,D,5.42439,19.64173,195,189,192.59036,8/6/2019
95,Group 2 17,F,5.26996,19.08255,178,154,169.01205,8/6/2019
39,Group 2 17,D,5.22109,18.90557,0,0,0,8/6/2019
49,Group 2 17,F,4.05611,14.68718,205,198,201.94578,8/6/2019
66,Group 2 17,M,4.79782,17.3729,192,170,179.26506,8/6/2019
86,Group 2 17,M,5.16564,18.70479,202,196,200.00606,8/6/2019
4,Group 2 17,M,5.39988,19.55298,200,191,196.19394,8/6/2019
100,Group 2 17,D,5.29097,19.15861,195,190,192.53614,8/6/2019
71,Group 2 17,GK,4.27042,15.4632,198,193,194.92771,8/6/2019
21,Group 2 17,D,5.57233,20.1774,202,190,195.64458,8/6/2019
63,Group 2 18,F,4.64552,16.24309,199,193,196.99419,8/6/2019
44,Group 2 18,D,5.49173,19.20185,199,191,193.0814,8/6/2019
95,Group 2 18,F,5.4893,19.19336,178,165,173.05814,8/6/2019
39,Group 2 18,D,5.17414,18.09139,0,0,0,8/6/2019
49,Group 2 18,F,3.96724,13.87148,206,186,198.85465,8/6/2019
66,Group 2 18,M,4.89876,17.12852,189,175,179.62209,8/6/2019
86,Group 2 18,M,5.05153,17.66268,202,196,200.39535,8/6/2019
4,Group 2 18,M,5.46708,19.11567,199,191,196.2093,8/6/2019
100,Group 2 18,D,5.49037,19.19711,193,184,190.72515,8/6/2019
71,Group 2 18,GK,4.16728,14.5709,199,193,194.98256,8/6/2019
21,Group 2 18,D,5.67689,19.84925,205,188,195.3314,8/6/2019
63,Group 2 19,F,4.59626,16.44457,199,195,198.39286,8/6/2019
44,Group 2 19,D,5.44501,19.48127,195,184,192.33929,8/6/2019
95,Group 2 19,F,5.39369,19.29762,192,173,182.91071,8/6/2019
39,Group 2 19,D,5.24515,18.76621,0,0,0,8/6/2019
49,Group 2 19,F,4.11223,14.71282,205,190,199.33929,8/6/2019
66,Group 2 19,M,4.96427,17.76126,192,170,183.52695,8/6/2019
86,Group 2 19,M,4.93753,17.66559,203,200,201.60714,8/6/2019
4,Group 2 19,M,5.41768,19.38347,199,193,196.42262,8/6/2019
100,Group 2 19,D,5.35337,19.15337,195,187,191.93452,8/6/2019
71,Group 2 19,GK,4.36135,15.6041,198,192,194.79762,8/6/2019
21,Group 2 19,D,5.29111,18.93064,202,193,196.23214,8/6/2019
63,Group 2 20,F,4.5066,16.3184,202,197,200.01205,8/6/2019
44,Group 2 20,D,5.65274,20.46858,199,193,195.1506,8/6/2019
95,Group 2 20,F,5.56829,20.16278,205,174,191.42771,8/6/2019
39,Group 2 20,D,5.03969,18.24872,0,0,0,8/6/2019
49,Group 2 20,F,4.36639,15.81072,213,201,205.78916,8/6/2019
66,Group 2 20,M,5.12333,18.5516,192,0,180.01274,8/6/2019
86,Group 2 20,M,5.04633,18.27278,202,200,201.04242,8/6/2019
4,Group 2 20,M,5.37317,19.45627,199,187,196.34545,8/6/2019
100,Group 2 20,D,5.49566,19.89981,195,190,192.56627,8/6/2019
71,Group 2 20,GK,4.38135,15.86488,199,196,197.71687,8/6/2019
21,Group 2 20,D,5.74095,20.78799,213,194,201.5,8/6/2019
63,Group 2 21,F,4.53583,16.03712,202,199,200.69412,8/6/2019
44,Group 2 21,D,5.69398,20.13194,196,184,193.22353,8/6/2019
95,Group 2 21,F,5.56285,19.6683,194,174,180.71176,8/6/2019
39,Group 2 21,D,5.146,18.19445,0,0,0,8/6/2019
49,Group 2 21,F,4.43225,15.6709,212,198,204.55294,8/6/2019
66,Group 2 21,M,5.03086,17.78737,171,0,156.17197,8/6/2019
86,Group 2 21,M,5.03985,17.81914,202,200,201.50588,8/6/2019
4,Group 2 21,M,5.36531,18.96985,202,198,199.72941,8/6/2019
100,Group 2 21,D,5.64159,19.94669,195,191,192.93529,8/6/2019
71,Group 2 21,GK,4.66617,16.49795,200,194,196.59412,8/6/2019
21,Group 2 21,D,5.6713,20.05173,208,190,197.4,8/6/2019
63,Group 2 22,F,4.6563,16.0932,202,199,201.10405,8/6/2019
44,Group 2 22,D,5.47151,18.91076,195,195,195,8/6/2019
95,Group 2 22,F,5.48458,18.95591,205,176,191.5896,8/6/2019
39,Group 2 22,D,5.14803,17.79274,0,0,0,8/6/2019
49,Group 2 22,F,4.45108,15.38393,203,176,194.68208,8/6/2019
66,Group 2 22,M,5.08556,17.57682,149,0,132.03086,8/6/2019
86,Group 2 22,M,5.46549,18.88996,205,198,201.81503,8/6/2019
4,Group 2 22,M,5.39719,18.65387,202,194,199.0578,8/6/2019
100,Group 2 22,D,5.53598,19.13357,199,191,194.67052,8/6/2019
71,Group 2 22,GK,4.46553,15.43387,200,193,196.72832,8/6/2019
21,Group 2 22,D,5.75714,19.89796,213,187,200.36416,8/6/2019
63,Group 2 23,F,4.55326,17.0854,202,200,200.70625,8/6/2019
44,Group 2 23,D,5.65572,21.2222,209,187,197.28125,8/6/2019
95,Group 2 23,F,5.49894,20.63391,205,174,193.15625,8/6/2019
39,Group 2 23,D,5.33853,20.03203,0,0,0,8/6/2019
49,Group 2 23,F,4.16427,15.62577,209,184,199.1,8/6/2019
66,Group 2 23,M,4.98806,18.71691,129,0,125.89542,8/6/2019
86,Group 2 23,M,4.18164,15.69097,202,199,200.95625,8/6/2019
4,Group 2 23,M,5.54825,20.81896,200,194,198.5375,8/6/2019
100,Group 2 23,D,5.46187,20.49484,195,190,193.91875,8/6/2019
71,Group 2 23,GK,4.69615,17.62159,200,189,196.16875,8/6/2019
21,Group 2 23,D,5.69383,21.36521,213,191,202.34375,8/6/2019
63,Group 2 24,F,4.54951,16.86044,202,200,201.7963,8/6/2019
44,Group 2 24,D,5.59535,20.73632,199,193,196.11111,8/6/2019
95,Group 2 24,F,5.56729,20.63232,210,177,193.14198,8/6/2019
39,Group 2 24,D,5.08826,18.85704,0,0,0,8/6/2019
49,Group 2 24,F,3.51558,13.0287,206,201,203.0375,8/6/2019
66,Group 2 24,M,4.83175,17.90644,180,151,171.06173,8/6/2019
86,Group 2 24,M,5.19802,19.2638,202,200,201.05556,8/6/2019
4,Group 2 24,M,5.57982,20.67878,202,195,199.96296,8/6/2019
100,Group 2 24,D,5.32569,19.73697,199,193,195.00613,8/6/2019
71,Group 2 24,GK,3.50766,12.99937,199,193,195.1118,8/6/2019
21,Group 2 24,D,5.81838,21.56288,209,198,202.61111,8/6/2019
63,Group 2 25,F,4.73888,17.14914,205,198,201.22892,8/6/2019
44,Group 2 25,D,5.67764,20.54636,199,189,194.86145,8/6/2019
95,Group 2 25,F,5.62145,20.34299,217,179,197.5509,8/6/2019
39,Group 2 25,D,4.68858,16.96712,0,0,0,8/6/2019
49,Group 2 25,F,4.13633,14.96864,206,190,198.22892,8/6/2019
66,Group 2 25,M,5.17745,18.73626,168,0,149.42331,8/6/2019
4,Group 2 25,M,5.72912,20.73264,202,197,200.81928,8/6/2019
100,Group 2 25,D,5.40197,19.54876,199,178,192.90964,8/6/2019
71,Group 2 25,GK,4.32612,15.65545,199,193,195.36747,8/6/2019
21,Group 2 25,D,5.83509,21.11614,203,200,201.60843,8/6/2019
63,Group 2 26,F,4.48782,16.83986,206,200,203.5375,8/6/2019
44,Group 2 26,D,5.54709,20.81461,199,188,194.45,8/6/2019
